roinum	x	y	z	v1	v2	v3	v4
4	151	75	27	2.072262	0.8985074	1918	1504
4	133	76	27	4.656124	0.9576187	1567	538
4	134	76	27	4.182693	1.055641	1955	1350
4	135	76	27	3.696026	1.138926	1804	1188
4	136	76	27	3.305707	1.146874	1937	1403
4	137	76	27	3.005579	1.07907	1924	1436
4	138	76	27	2.777175	1.009693	2009	1538
4	139	76	27	2.632807	1.007623	1828	1625
4	140	76	27	2.580477	1.064085	1821	1535
4	141	76	27	2.567548	1.10341	1851	1654
4	142	76	27	2.522298	1.068225	2000	1704
4	143	76	27	2.439494	0.9889128	1822	1653
4	144	76	27	2.354227	0.9619237	1880	1574
4	145	76	27	2.247105	1.030224	1901	1533
4	146	76	27	2.108277	1.114007	1903	1608
4	147	76	27	2.003617	1.117236	1837	1576
4	148	76	27	2.002078	1.040987	1830	1569
4	149	76	27	2.089192	0.9494225	1885	1609
4	150	76	27	2.156605	0.8926294	1855	1612
4	151	76	27	2.132595	0.892795	1879	1546
4	132	77	27	4.745393	0.9000804	1921	1057
4	133	77	27	4.567779	0.9166381	1708	794
4	134	77	27	4.14637	1.022442	2072	1348
4	135	77	27	3.685252	1.105893	1789	1179
4	136	77	27	3.298319	1.075427	1888	1338
4	137	77	27	3.006503	0.9581981	1941	1457
4	138	77	27	2.787641	0.8732568	1927	1589
4	139	77	27	2.630652	0.8929605	1871	1589
4	140	77	27	2.537997	0.9836143	1762	1550
4	141	77	27	2.495825	1.054978	1820	1648
4	142	77	27	2.456116	1.049266	1824	1649
4	143	77	27	2.377314	0.9927211	1897	1598
4	144	77	27	2.245258	0.9746732	1933	1609
4	145	77	27	2.08242	1.044878	1904	1558
4	146	77	27	1.943592	1.135201	1858	1603
4	147	77	27	1.889107	1.14944	1895	1563
4	148	77	27	1.935896	1.07609	1875	1547
4	149	77	27	2.050714	0.9764945	1848	1562
4	150	77	27	2.151988	0.9158103	1928	1512
4	151	77	27	2.178153	0.9288909	1845	1607
4	131	78	27	4.28212	1.00398	1786	1134
4	132	78	27	4.389858	0.8943679	1764	959
4	133	78	27	4.30336	0.8925466	1781	645
4	134	78	27	4.035246	1.001745	1857	1377
4	135	78	27	3.67848	1.088922	1863	1295
4	136	78	27	3.318635	1.032625	1881	1374
4	137	78	27	3.018508	0.8741675	1907	1405
4	138	78	27	2.787949	0.7683633	1935	1531
4	139	78	27	2.590943	0.7963459	1946	1609
4	140	78	27	2.417331	0.9083593	1826	1624
4	141	78	27	2.327139	1.009279	1848	1615
4	142	78	27	2.343453	1.048272	1813	1581
4	143	78	27	2.343145	1.04314	1863	1593
4	144	78	27	2.231098	1.05117	1850	1598
4	145	78	27	2.052561	1.104734	1880	1616
4	146	78	27	1.917427	1.169061	1875	1584
4	147	78	27	1.873408	1.184791	1919	1563
4	148	78	27	1.912194	1.135697	1903	1556
4	149	78	27	2.017161	1.052329	1926	1535
4	150	78	27	2.154758	0.9884989	2003	1639
4	151	78	27	2.264035	0.9920588	1951	1503
4	131	79	27	3.926585	1.015902	1835	1111
4	132	79	27	3.990612	0.9156447	1779	650
4	133	79	27	3.993998	0.8937057	1691	913
4	134	79	27	3.890569	0.9783158	1781	1274
4	135	79	27	3.656932	1.05473	1895	1290
4	136	79	27	3.342645	1.002325	1921	1454
4	137	79	27	3.044673	0.8556228	1995	1476
4	138	79	27	2.808573	0.7573524	2023	1561
4	139	79	27	2.577091	0.7811956	1981	1606
4	140	79	27	2.33822	0.880625	1885	1642
4	141	79	27	2.209243	0.9759977	1924	1612
4	142	79	27	2.2548	1.032956	1794	1635
4	143	79	27	2.33114	1.06392	1878	1586
4	144	79	27	2.279734	1.094137	1840	1632
4	145	79	27	2.118743	1.134456	1868	1603
4	146	79	27	1.978683	1.173201	1913	1604
4	147	79	27	1.930048	1.189759	1966	1593
4	148	79	27	1.953134	1.170138	1888	1560
4	149	79	27	2.044865	1.110281	1941	1571
4	150	79	27	2.215707	1.041566	1955	1498
4	151	79	27	2.391781	1.017972	1971	1461
4	130	80	27	3.603371	1.061684	1707	1140
4	131	80	27	3.584902	1.028486	1759	948
4	132	80	27	3.620917	0.956294	1641	723
4	133	80	27	3.716342	0.9068691	1811	1367
4	134	80	27	3.748048	0.9245859	1810	1293
4	135	80	27	3.606449	0.9629999	1866	1439
4	136	80	27	3.332179	0.9437101	1915	1395
4	137	80	27	3.069607	0.8749126	1953	1448
4	138	80	27	2.868291	0.8333526	1884	1542
4	139	80	27	2.639271	0.8561195	1909	1555
4	140	80	27	2.36654	0.9105946	1881	1562
4	141	80	27	2.198161	0.9520718	1851	1598
4	142	80	27	2.223403	0.9730173	1885	1615
4	143	80	27	2.315749	0.9949564	1877	1627
4	144	80	27	2.309901	1.03188	1883	1581
4	145	80	27	2.194775	1.077	1878	1590
4	146	80	27	2.076879	1.116325	1949	1622
4	147	80	27	2.029166	1.144473	1936	1566
4	148	80	27	2.049483	1.147702	1902	1559
4	149	80	27	2.14029	1.104486	1986	1562
4	150	80	27	2.295433	1.032708	1930	1555
4	151	80	27	2.443188	0.9865119	1920	1406
4	123	81	27	3.36604	1.021366	2069	1310
4	124	81	27	3.157952	1.006381	2022	1274
4	125	81	27	2.971411	0.9981852	2017	1192
4	126	81	27	2.987726	1.017309	2027	943
4	127	81	27	3.177652	1.035689	1983	1134
4	128	81	27	3.362654	1.031963	1710	749
4	129	81	27	3.422371	1.023767	1449	544
4	130	81	27	3.347878	1.0289	1343	275
4	131	81	27	3.251838	1.027658	1224	640
4	132	81	27	3.289084	0.9882505	1796	1137
4	133	81	27	3.464851	0.9123331	1859	1342
4	134	81	27	3.593213	0.8435356	1868	1352
4	135	81	27	3.507946	0.8235007	1936	1427
4	136	81	27	3.260149	0.8498275	1946	1400
4	137	81	27	3.048367	0.898673	1956	1447
4	138	81	27	2.921236	0.9500021	2007	1407
4	139	81	27	2.753473	0.9857668	1918	1571
4	140	81	27	2.497057	0.9889128	1927	1614
4	141	81	27	2.288969	0.9552178	1935	1580
4	142	81	27	2.246797	0.9039714	1905	1560
4	143	81	27	2.296664	0.876734	1877	1551
4	144	81	27	2.306207	0.9023157	1830	1595
4	145	81	27	2.243411	0.9661459	1945	1615
4	146	81	27	2.161838	1.033039	1875	1567
4	147	81	27	2.122129	1.082878	1867	1500
4	148	81	27	2.155374	1.100264	1947	1556
4	149	81	27	2.25911	1.067728	1866	1571
4	150	81	27	2.377929	1.000917	2030	1477
4	151	81	27	2.443496	0.9504988	2008	1482
4	122	82	27	3.330024	1.014495	2112	1268
4	123	82	27	3.322021	1.00754	2021	1293
4	124	82	27	3.123783	0.9573703	2034	1386
4	125	82	27	2.925238	0.9444552	1941	1442
4	126	82	27	2.904922	0.9894924	1917	1155
4	127	82	27	3.050214	1.040821	1957	442
4	128	82	27	3.198584	1.04819	1075	188
4	129	82	27	3.220132	1.026002	1398	429
4	130	82	27	3.109624	1.01971	1463	748
4	131	82	27	2.992959	1.035771	1796	1344
4	132	82	27	3.024665	1.024181	1893	1303
4	133	82	27	3.215822	0.9356796	1898	1389
4	134	82	27	3.39282	0.8038797	1924	1408
4	135	82	27	3.356497	0.7260582	1928	1398
4	136	82	27	3.140406	0.7752348	1912	1416
4	137	82	27	2.974182	0.9205292	1912	1503
4	138	82	27	2.922467	1.064416	1912	1490
4	139	82	27	2.845512	1.127833	1922	1424
4	140	82	27	2.65497	1.098774	1965	1456
4	141	82	27	2.441341	1.004063	1955	1532
4	142	82	27	2.33114	0.8843505	1990	1572
4	143	82	27	2.308054	0.8002371	1872	1563
4	144	82	27	2.298819	0.8040453	1902	1566
4	145	82	27	2.268652	0.8863375	1837	1564
4	146	82	27	2.218477	0.9854357	1922	1526
4	147	82	27	2.192312	1.050922	1915	1505
4	148	82	27	2.257879	1.068473	1990	1519
4	149	82	27	2.40471	1.04107	2092	1482
4	150	82	27	2.51922	0.9879193	1995	1425
4	151	82	27	2.50506	0.9436273	2090	1507
4	121	83	27	3.132402	0.9880849	2047	1304
4	122	83	27	3.269691	1.037593	2037	1306
4	123	83	27	3.266305	0.9909825	2022	1331
4	124	83	27	3.111778	0.9139889	1951	1457
4	125	83	27	2.947709	0.9083593	1962	1430
4	126	83	27	2.906769	0.9893268	1920	1472
4	127	83	27	2.979107	1.077	2157	802
4	128	83	27	3.049906	1.098277	2640	547
4	129	83	27	3.037901	1.067562	1961	638
4	130	83	27	2.948325	1.053074	1886	976
4	131	83	27	2.863366	1.082795	1760	1272
4	132	83	27	2.878141	1.097615	1824	1439
4	133	83	27	3.015122	1.01259	1948	1566
4	134	83	27	3.16811	0.8417971	1946	1489
4	135	83	27	3.183501	0.7176965	1999	1377
4	136	83	27	3.04929	0.7595877	2011	1514
4	137	83	27	2.916927	0.9444552	1954	1434
4	138	83	27	2.882143	1.138761	1995	1507
4	139	83	27	2.873524	1.227345	1947	1468
4	140	83	27	2.782716	1.191332	1890	1482
4	141	83	27	2.616184	1.069798	2025	1462
4	142	83	27	2.461349	0.9143201	1985	1516
4	143	83	27	2.355766	0.7951869	1959	1542
4	144	83	27	2.294202	0.7850867	1883	1489
4	145	83	27	2.256032	0.8842677	1898	1529
4	146	83	27	2.222787	1.005719	2006	1549
4	147	83	27	2.2351	1.067231	1976	1502
4	148	83	27	2.367156	1.06276	1989	1452
4	149	83	27	2.593405	1.028983	2059	1373
4	150	83	27	2.734388	0.9882505	2032	1399
4	151	83	27	2.661126	0.9464421	2054	1569
4	120	84	27	2.911386	0.9463593	2009	1117
4	121	84	27	3.040364	1.025257	2075	1288
4	122	84	27	3.149948	1.04761	2048	1257
4	123	84	27	3.159183	0.9766601	2049	1366
4	124	84	27	3.069607	0.9011567	1973	1452
4	125	84	27	2.971103	0.9198669	2014	1412
4	126	84	27	2.927701	1.026582	1950	1392
4	127	84	27	2.921544	1.124852	1790	1487
4	128	84	27	2.911078	1.144556	2143	1382
4	129	84	27	2.886452	1.114338	1793	1051
4	130	84	27	2.850745	1.109039	2070	939
4	131	84	27	2.803956	1.151013	2066	1287
4	132	84	27	2.787333	1.176678	1792	1417
4	133	84	27	2.861826	1.095628	1876	1460
4	134	84	27	3.000962	0.9209432	1999	1471
4	135	84	27	3.073301	0.7816923	2046	1428
4	136	84	27	2.997268	0.795932	2063	1398
4	137	84	27	2.863058	0.9525685	2103	1390
4	138	84	27	2.805803	1.12924	2023	1491
4	139	84	27	2.830736	1.216251	1980	1483
4	140	84	27	2.834122	1.191249	1945	1434
4	141	84	27	2.744546	1.08619	2057	1448
4	142	84	27	2.585094	0.9436273	1982	1471
4	143	84	27	2.41456	0.830041	1961	1460
4	144	84	27	2.287737	0.8252392	1889	1464
4	145	84	27	2.228328	0.937087	1992	1544
4	146	84	27	2.235408	1.067231	1998	1500
4	147	84	27	2.319135	1.112848	1989	1437
4	148	84	27	2.517065	1.075675	2103	1422
4	149	84	27	2.789488	1.024843	2102	1362
4	150	84	27	2.944631	0.9889956	2080	1457
4	151	84	27	2.840279	0.9474356	2092	1651
4	119	85	27	2.69314	0.9662287	1993	957
4	120	85	27	2.797492	0.9928039	2046	1084
4	121	85	27	2.912617	1.046782	2077	1357
4	122	85	27	3.002193	1.039994	2095	1318
4	123	85	27	3.024049	0.962172	1998	1330
4	124	85	27	2.976644	0.9053789	2025	1387
4	125	85	27	2.915695	0.9478496	1975	1439
4	126	85	27	2.865212	1.058787	1915	1435
4	127	85	27	2.80057	1.141327	1879	1425
4	128	85	27	2.735619	1.15002	1917	1377
4	129	85	27	2.730386	1.131806	1862	1183
4	130	85	27	2.778099	1.148281	2073	1219
4	131	85	27	2.787025	1.19307	1966	1282
4	132	85	27	2.737158	1.199362	1956	1409
4	133	85	27	2.743623	1.115249	1992	1414
4	134	85	27	2.868291	0.9720239	2033	1316
4	135	85	27	2.978491	0.8628254	1953	1321
4	136	85	27	2.921544	0.8579409	1975	1341
4	137	85	27	2.761476	0.9431306	2023	1360
4	138	85	27	2.673747	1.044795	2023	1422
4	139	85	27	2.715919	1.101174	2030	1470
4	140	85	27	2.789796	1.097201	2072	1492
4	141	85	27	2.779638	1.040325	1969	1456
4	142	85	27	2.652507	0.9483463	2062	1373
4	143	85	27	2.45981	0.8720149	2000	1446
4	144	85	27	2.302513	0.8821152	1999	1494
4	145	85	27	2.2548	0.9894924	1950	1450
4	146	85	27	2.320059	1.107549	2086	1393
4	147	85	27	2.47828	1.139837	2005	1405
4	148	85	27	2.718381	1.092399	2133	1376
4	149	85	27	2.97018	1.040904	2058	1332
4	150	85	27	3.072993	1.012922	2046	1443
4	151	85	27	2.941245	0.9728518	1916	1604
4	118	86	27	2.570626	1.052329	1973	968
4	119	86	27	2.59556	1.011928	1978	996
4	120	86	27	2.691601	1.013253	1972	1130
4	121	86	27	2.796568	1.026416	2030	1283
4	122	86	27	2.883374	0.9944597	1976	1252
4	123	86	27	2.919389	0.923758	1968	1290
4	124	86	27	2.884297	0.8920498	2002	1368
4	125	86	27	2.806418	0.9483463	2017	1429
4	126	86	27	2.726384	1.046451	2043	1464
4	127	86	27	2.649121	1.102996	1911	1491
4	128	86	27	2.582324	1.103327	1908	1474
4	129	86	27	2.606642	1.104817	1950	1308
4	130	86	27	2.739929	1.139837	1965	1403
4	131	86	27	2.810728	1.170138	2012	1374
4	132	86	27	2.718073	1.142735	2007	1324
4	133	86	27	2.63096	1.060608	1974	1339
4	134	86	27	2.712225	0.9767429	2103	1316
4	135	86	27	2.824888	0.9330304	2002	1304
4	136	86	27	2.75809	0.9306295	1954	1331
4	137	86	27	2.567548	0.946111	1966	1345
4	138	86	27	2.460426	0.9634138	1983	1409
4	139	86	27	2.519835	0.9811307	1994	1363
4	140	86	27	2.660203	0.9958671	2081	1413
4	141	86	27	2.735927	0.9870915	2047	1459
4	142	86	27	2.664512	0.9461938	1951	1448
4	143	86	27	2.491208	0.9075314	1987	1359
4	144	86	27	2.357921	0.9259105	1998	1418
4	145	86	27	2.370542	1.007706	2038	1405
4	146	86	27	2.509985	1.091323	2012	1305
4	147	86	27	2.714072	1.116822	2009	1345
4	148	86	27	2.948325	1.094634	2131	1334
4	149	86	27	3.134557	1.074682	2084	1332
4	150	86	27	3.154258	1.066403	2104	1455
4	151	86	27	2.986802	1.035192	1927	1753
4	117	87	27	2.664204	1.124521	2079	945
4	118	87	27	2.528455	1.071867	1985	998
4	119	87	27	2.522606	1.010107	1927	1056
4	120	87	27	2.602948	0.9740936	1921	1085
4	121	87	27	2.708223	0.9509127	2034	1298
4	122	87	27	2.80057	0.907697	2037	1319
4	123	87	27	2.843973	0.8561195	2038	1318
4	124	87	27	2.808881	0.8514833	2052	1387
4	125	87	27	2.722691	0.9157275	2035	1480
4	126	87	27	2.64789	0.9947081	2038	1467
4	127	87	27	2.588788	1.023353	1955	1432
4	128	87	27	2.538305	1.012922	2023	1485
4	129	87	27	2.571858	1.025671	1903	1413
4	130	87	27	2.712225	1.06839	1946	1353
4	131	87	27	2.784871	1.082216	2016	1397
4	132	87	27	2.665436	1.037344	1937	1440
4	133	87	27	2.505676	0.9798061	2016	1418
4	134	87	27	2.503829	0.9659803	2036	1386
4	135	87	27	2.582324	0.9913965	1991	1373
4	136	87	27	2.525992	1.007789	2091	1281
4	137	87	27	2.347763	0.9872571	2047	1287
4	138	87	27	2.2548	0.9527341	2010	1370
4	139	87	27	2.349917	0.9426339	1966	1273
4	140	87	27	2.55031	0.9591088	2018	1398
4	141	87	27	2.690677	0.9675533	2041	1398
4	142	87	27	2.665128	0.9495053	2059	1369
4	143	87	27	2.523222	0.9320369	2103	1327
4	144	87	27	2.433953	0.9514095	2128	1318
4	145	87	27	2.509062	1.003318	2134	1356
4	146	87	27	2.69868	1.049183	2132	1332
4	147	87	27	2.917542	1.066486	2156	1369
4	148	87	27	3.121013	1.07253	2165	1293
4	149	87	27	3.244142	1.090081	2062	1396
4	150	87	27	3.215207	1.106721	2098	1481
4	151	87	27	3.041595	1.091737	1903	1642
4	116	88	27	2.917234	1.127419	1955	1156
4	117	88	27	2.682674	1.109702	1823	1164
4	118	88	27	2.524145	1.046037	2027	1048
4	119	88	27	2.488745	0.9689607	1923	919
4	120	88	27	2.540152	0.9143201	1968	954
4	121	88	27	2.62234	0.8805422	1959	1287
4	122	88	27	2.704529	0.8448602	2040	1291
4	123	88	27	2.753165	0.8137316	2010	1367
4	124	88	27	2.741776	0.8249909	2118	1426
4	125	88	27	2.707915	0.8877448	2097	1408
4	126	88	27	2.695602	0.9482635	2067	1442
4	127	88	27	2.667283	0.9519062	1965	1431
4	128	88	27	2.600177	0.9197013	2141	1450
4	129	88	27	2.577091	0.916307	2036	1343
4	130	88	27	2.641118	0.9437101	2036	1387
4	131	88	27	2.651891	0.9500849	2036	1401
4	132	88	27	2.509985	0.9234269	2004	1381
4	133	88	27	2.336066	0.9160587	2010	1375
4	134	88	27	2.298511	0.9622548	2076	1365
4	135	88	27	2.358229	1.031549	2023	1332
4	136	88	27	2.353919	1.067314	2143	1283
4	137	88	27	2.278503	1.049266	2056	1316
4	138	88	27	2.276656	1.009113	2028	1355
4	139	88	27	2.411174	0.9872571	1972	1314
4	140	88	27	2.596483	0.9846906	1991	1298
4	141	88	27	2.711917	0.9745904	1967	1337
4	142	88	27	2.694371	0.9533136	2040	1407
4	143	88	27	2.591866	0.9493397	2031	1331
4	144	88	27	2.541383	0.9783986	2049	1284
4	145	88	27	2.633422	1.016316	2108	1344
4	146	88	27	2.82027	1.030638	2085	1374
4	147	88	27	3.006811	1.022111	2216	1342
4	148	88	27	3.149025	1.019462	2054	1348
4	149	88	27	3.217361	1.041981	2193	1356
4	150	88	27	3.186579	1.078739	2005	1443
4	151	88	27	3.060372	1.097035	2014	1650
4	116	89	27	2.952018	1.070212	2044	1092
4	117	89	27	2.735003	1.053736	1755	939
4	118	89	27	2.56016	1.001911	2004	1071
4	119	89	27	2.474586	0.942965	1949	888
4	120	89	27	2.475509	0.9121675	1976	1051
4	121	89	27	2.524453	0.9059584	2006	1142
4	122	89	27	2.594636	0.8918843	2107	1349
4	123	89	27	2.656509	0.8645639	2092	1274
4	124	89	27	2.697449	0.8588516	2045	1349
4	125	89	27	2.755012	0.8951131	2054	1415
4	126	89	27	2.824888	0.9358452	2054	1391
4	127	89	27	2.832583	0.9287253	1941	1345
4	128	89	27	2.729155	0.8816185	2027	1424
4	129	89	27	2.602332	0.8436184	2066	1437
4	130	89	27	2.536458	0.8344288	2015	1357
4	131	89	27	2.464735	0.836333	1952	1369
4	132	89	27	2.315749	0.8464332	2021	1354
4	133	89	27	2.179384	0.8886555	2026	1354
4	134	89	27	2.176921	0.9663942	2074	1341
4	135	89	27	2.261265	1.049183	2063	1379
4	136	89	27	2.309901	1.10134	2084	1330
4	137	89	27	2.344377	1.110944	2046	1354
4	138	89	27	2.462581	1.091405	2026	1396
4	139	89	27	2.639271	1.061684	1963	1286
4	140	89	27	2.764555	1.026085	1954	1279
4	141	89	27	2.79072	0.9835315	2007	1263
4	142	89	27	2.747932	0.9537275	2077	1331
4	143	89	27	2.689138	0.9666426	2109	1363
4	144	89	27	2.669437	1.018965	2088	1404
4	145	89	27	2.723306	1.064665	2053	1496
4	146	89	27	2.831044	1.061105	2088	1445
4	147	89	27	2.93478	1.01168	2153	1371
4	148	89	27	3.005888	0.9572875	2094	1385
4	149	89	27	3.047443	0.9401502	2120	1399
4	150	89	27	3.056678	0.9756666	1985	1586
4	116	90	27	2.926777	0.9691263	2075	1331
4	117	90	27	2.81319	0.9676361	1772	629
4	118	90	27	2.674362	0.9485118	1836	1178
4	119	90	27	2.534919	0.9349345	1967	976
4	120	90	27	2.452115	0.9593572	1994	1101
4	121	90	27	2.45704	1.006464	1987	1046
4	122	90	27	2.528455	1.024595	2077	1210
4	123	90	27	2.623264	0.9890784	2029	1358
4	124	90	27	2.705145	0.9363419	2048	1332
4	125	90	27	2.799646	0.9172177	2119	1434
4	126	90	27	2.918774	0.9313745	2039	1418
4	127	90	27	2.977875	0.934355	2022	1381
4	128	90	27	2.878141	0.8994181	2041	1442
4	129	90	27	2.675902	0.8420454	2037	1361
4	130	90	27	2.502598	0.7942762	2017	1354
4	131	90	27	2.367771	0.7784635	1990	1442
4	132	90	27	2.232329	0.8084331	2075	1402
4	133	90	27	2.159683	0.8812045	1990	1354
4	134	90	27	2.214476	0.9694574	2000	1339
4	135	90	27	2.306515	1.051915	1961	1415
4	136	90	27	2.353919	1.122037	2018	1313
4	137	90	27	2.433953	1.167571	1993	1348
4	138	90	27	2.626342	1.167488	2048	1331
4	139	90	27	2.825503	1.118643	2028	1309
4	140	90	27	2.89384	1.044547	2005	1323
4	141	90	27	2.845204	0.9787298	2075	1371
4	142	90	27	2.787025	0.9539759	2136	1427
4	143	90	27	2.779022	0.9902374	2124	1439
4	144	90	27	2.788872	1.068142	2037	1491
4	145	90	27	2.781793	1.12924	2097	1473
4	146	90	27	2.760861	1.12063	2056	1548
4	147	90	27	2.752549	1.036599	2097	1581
4	148	90	27	2.778407	0.9225162	2085	1461
4	149	90	27	2.834738	0.8495792	2032	1515
4	150	90	27	2.895995	0.8667993	1854	1724
4	117	91	27	2.925238	0.8883244	1842	615
4	118	91	27	2.889838	0.8941196	1599	806
4	119	91	27	2.737158	0.9144856	1874	1098
4	120	91	27	2.573704	0.9785642	1947	1004
4	121	91	27	2.514603	1.065079	1958	1039
4	122	91	27	2.57432	1.110944	2007	1125
4	123	91	27	2.682366	1.075427	1993	1270
4	124	91	27	2.753781	0.9864292	2164	1316
4	125	91	27	2.795645	0.9124987	2092	1454
4	126	91	27	2.873524	0.8951131	2085	1358
4	127	91	27	2.962177	0.9125815	2042	1327
4	128	91	27	2.950171	0.9115052	1998	1356
4	129	91	27	2.797184	0.8673788	2014	1375
4	130	91	27	2.612182	0.8028862	2008	1319
4	131	91	27	2.461349	0.7656313	2026	1347
4	132	91	27	2.354843	0.7922893	2068	1465
4	133	91	27	2.332064	0.8720977	2035	1481
4	134	91	27	2.395167	0.963331	2015	1427
4	135	91	27	2.436723	1.050259	2002	1308
4	136	91	27	2.408404	1.143397	2073	1294
4	137	91	27	2.43857	1.218735	1972	1279
4	138	91	27	2.630652	1.218983	2042	1324
4	139	91	27	2.857517	1.1328	2029	1270
4	140	91	27	2.926777	1.019959	2010	1313
4	141	91	27	2.855978	0.9495053	2062	1373
4	142	91	27	2.819963	0.9505816	2088	1343
4	143	91	27	2.885837	1.016647	2146	1421
4	144	91	27	2.928932	1.113013	2033	1563
4	145	91	27	2.841818	1.18239	2065	1487
4	146	91	27	2.668206	1.173532	2051	1627
4	147	91	27	2.543846	1.077414	2138	1634
4	148	91	27	2.558313	0.936673	2030	1597
4	149	91	27	2.66205	0.8281369	1952	1636
4	150	91	27	2.778407	0.8263983	2003	1771
4	117	92	27	3.136096	0.8669648	1969	896
4	118	92	27	3.251838	0.8867514	1521	388
4	119	92	27	3.141637	0.9047166	1598	1168
4	120	92	27	2.906461	0.9563768	2028	993
4	121	92	27	2.740852	1.03039	1934	1042
4	122	92	27	2.729771	1.074103	2033	1116
4	123	92	27	2.788872	1.049431	2003	1079
4	124	92	27	2.780869	0.9673877	2025	1105
4	125	92	27	2.717766	0.881784	2101	1335
4	126	92	27	2.713764	0.846516	2103	1369
4	127	92	27	2.798415	0.8624114	2038	1307
4	128	92	27	2.879065	0.8793004	2017	1350
4	129	92	27	2.862134	0.8541326	2072	1389
4	130	92	27	2.770403	0.7952697	2046	1347
4	131	92	27	2.671592	0.7522195	2096	1332
4	132	92	27	2.610643	0.7725028	2088	1363
4	133	92	27	2.604795	0.8528907	2039	1359
4	134	92	27	2.614029	0.9506644	2045	1397
4	135	92	27	2.563239	1.047693	2040	1339
4	136	92	27	2.451499	1.155732	2005	1372
4	137	92	27	2.411174	1.240922	2119	1251
4	138	92	27	2.562623	1.22602	1966	1261
4	139	92	27	2.808265	1.100843	2038	1285
4	140	92	27	2.923083	0.9596056	2133	1315
4	141	92	27	2.87968	0.8994181	2158	1381
4	142	92	27	2.883374	0.9376665	2192	1382
4	143	92	27	3.021894	1.035523	2197	1539
4	144	92	27	3.101005	1.144804	2092	1592
4	145	92	27	2.950787	1.216168	2033	1493
4	146	92	27	2.646351	1.20938	2147	1563
4	147	92	27	2.413944	1.119471	2162	1663
4	148	92	27	2.412098	0.985684	1959	1581
4	149	92	27	2.558621	0.8797971	1984	1592
4	117	93	27	3.428836	0.9051305	2091	1298
4	118	93	27	3.701874	0.9525685	1641	237
4	119	93	27	3.657856	0.9577014	1473	803
4	120	93	27	3.362038	0.9557973	1827	1070
4	121	93	27	3.067144	0.9626688	1968	1025
4	122	93	27	2.921236	0.9669738	1941	1023
4	123	93	27	2.857517	0.9528997	1962	1085
4	124	93	27	2.736543	0.9160587	1994	1081
4	125	93	27	2.577706	0.873174	1959	1191
4	126	93	27	2.50937	0.8509038	1977	1313
4	127	93	27	2.582016	0.8552088	2078	1236
4	128	93	27	2.716842	0.853967	2041	1348
4	129	93	27	2.809497	0.816712	2039	1326
4	130	93	27	2.835661	0.7526335	2059	1321
4	131	93	27	2.828582	0.7099144	2047	1326
4	132	93	27	2.825503	0.7349166	2078	1363
4	133	93	27	2.828582	0.825736	2024	1316
4	134	93	27	2.795029	0.937087	1986	1333
4	135	93	27	2.682674	1.04107	1989	1243
4	136	93	27	2.527223	1.140996	1988	1231
4	137	93	27	2.456732	1.208552	2077	1288
4	138	93	27	2.578322	1.176181	2116	1247
4	139	93	27	2.806418	1.039497	2086	1318
4	140	93	27	2.946478	0.8996664	2201	1336
4	141	93	27	2.956944	0.8594311	2257	1437
4	142	93	27	2.980646	0.92649	2088	1457
4	143	93	27	3.093001	1.045375	2248	1443
4	144	93	27	3.164724	1.163101	2118	1571
4	145	93	27	3.033899	1.235292	2124	1566
4	146	93	27	2.718381	1.226765	2132	1566
4	147	93	27	2.428104	1.140665	2059	1663
4	148	93	27	2.358844	1.025009	2010	1639
4	149	93	27	2.498288	0.9400674	2096	1592
4	118	94	27	4.115588	1.050342	1722	529
4	119	94	27	4.149448	1.057793	1316	384
4	120	94	27	3.828082	1.002573	1642	1088
4	121	94	27	3.406365	0.9322852	1925	1082
4	122	94	27	3.071146	0.8846816	1984	1029
4	123	94	27	2.823964	0.8756577	1941	1128
4	124	94	27	2.590943	0.8954442	1955	1135
4	125	94	27	2.399169	0.920612	1996	1184
4	126	94	27	2.340067	0.9361763	2023	1161
4	127	94	27	2.425334	0.9314573	2018	1158
4	128	94	27	2.578938	0.8913876	2009	1275
4	129	94	27	2.721459	0.8145595	1992	1237
4	130	94	27	2.82181	0.7266377	1974	1274
4	131	94	27	2.888915	0.6767161	1988	1223
4	132	94	27	2.936935	0.7060233	2039	1244
4	133	94	27	2.954481	0.8114135	1968	1215
4	134	94	27	2.909847	0.9352657	1989	1220
4	135	94	27	2.792566	1.032129	2102	1234
4	136	94	27	2.652507	1.099933	2031	1200
4	137	94	27	2.599869	1.130482	2031	1248
4	138	94	27	2.710378	1.08619	2081	1212
4	139	94	27	2.902151	0.9702026	2245	1374
4	140	94	27	3.011736	0.8650607	2229	1480
4	141	94	27	3.006811	0.8521456	2278	1393
4	142	94	27	2.99419	0.9330304	2203	1485
4	143	94	27	3.045289	1.059201	2352	1516
4	144	94	27	3.094848	1.182804	2222	1513
4	145	94	27	3.028974	1.254748	2087	1562
4	146	94	27	2.812267	1.231567	2131	1620
4	147	94	27	2.54046	1.126922	2103	1612
4	148	94	27	2.392705	1.017309	2144	1666
4	118	95	27	4.405249	1.123776	1703	873
4	119	95	27	4.527146	1.149027	1240	270
4	120	95	27	4.27781	1.070708	1436	725
4	121	95	27	3.788988	0.9542243	1871	1155
4	122	95	27	3.241372	0.8682895	1998	1106
4	123	95	27	2.766402	0.8538014	1972	1154
4	124	95	27	2.40748	0.9072002	2010	1139
